2014 5 12 11 54 30 -20.65 -70.92 36 4.6 -0.423012
2014 5 12 16 27 27 -29.63 -71.23 65 4.3 -0.379054
2014 5 14 3 38 24 -22.77 -66.86 245 5.8 -0.358959
2014 5 14 5 51 48 -19.68 -71.19 37 5.4 -0.674252
2014 5 15 13 28 14 -32.14 -71.76 20 4.2 -0.195095
2014 5 16 17 8 31 -23.5 -68.85 115 5.5 -0.450254
2014 5 16 17 8 32 -23.49 -68.86 112 5.5 -0.464711
2014 5 17 9 11 7 -20 -70.97 37 5.5 -0.0986332
2014 5 17 9 23 16 -19.95 -70.93 32 4.4 -0.225575
2014 5 17 10 18 0 -19.96 -70.98 33 4.6 0
2014 5 19 18 10 58 -32.81 -71.15 60 4 -0.815179
2014 5 21 9 0 53 -30.45 -71.31 36 5.6 -0.743234
2014 5 22 14 21 44 -20.33 -69.89 57 4.1 -0.629561
2014 5 25 14 55 44 -23.41 -68.88 109 4 -0.638792
2014 5 27 3 34 41 -20.86 -70.47 30 4.7 -0.581808
2014 5 28 10 27 6 -32.29 -71.56 57 4.3 -0.0838457
2014 5 28 18 14 4 -20.25 -70.75 31 4.5 -0.0565371
2014 5 29 1 47 54 -33.74 -71.92 44 4.2 -0.750834
2014 5 30 11 41 38 -21.31 -69.97 68 5.3 -0.54309
2014 5 30 11 41 39 -21.31 -69.98 62 5.2 -0.557302
2014 5 30 15 32 27 -21.3 -70 60 5.5 -0.385714
2014 5 30 15 32 28 -21.3 -70 60 5.5 -0.4
2014 5 30 22 6 18 -33.54 -72.25 39 5.1 -0.249135
2014 5 31 9 17 34 -19.79 -70.5 35 4.1 -0.48227
2014 6 1 17 4 23 -22.63 -69.54 38 4 -0.330745
2014 6 2 5 44 27 -33.78 -72.01 36 4.5 -0.374948
2014 6 4 17 4 29 -20.64 -70.79 24 4.9 -0.409662
2014 6 5 20 19 29 -20.34 -70.22 40 5 -0.412988
2014 6 5 20 19 31 -20.36 -70.22 37 5 -0.44147
2014 6 6 12 37 58 -28.96 -71.4 57 4.7 -0.812325
2014 6 7 13 55 18 -35.2 -71.79 42 4.6 -0.250731
2014 6 8 8 13 52 -32.6 -71.67 20 4.4 -0.725548
2014 6 8 21 24 14 -20.22 -70.85 40 4.3 -0.197601
2014 6 12 12 28 53 -30.75 -70.56 53 5.1 -0.751134
2014 6 14 22 13 31 -24.94 -69.4 108 5.5 -0.446686
2014 6 15 2 31 54 -32.65 -71.46 40 4 -0.755668
2014 6 16 9 17 46 -23.97 -69.56 91 5 -0.6613
2014 6 18 4 2 26 -20.21 -70.89 19 4.5 -0.366765
2014 6 18 23 27 17 -20.22 -70.9 35 4.3 -0.239774
2014 6 19 9 38 37 -19.94 -70.95 21 5.4 -0.521494
2014 6 19 19 54 5 -19.82 -70.94 40 6 -0.0704821
2014 6 19 19 59 42 -19.84 -70.89 39 5 -0.592467
2014 6 20 19 53 32 -19.77 -70.94 40 5.2 -0.451085
2014 6 20 20 22 29 -19.76 -71.04 33 5.4 -0.408221
2014 6 24 17 32 42 -32.63 -71.54 39 4.1 -0.587084
2014 6 27 18 30 4 -30.17 -71.12 64 4.5 -0.056243
2014 6 28 15 47 41 -20.34 -69.68 53 4.2 -0.588404
2014 7 1 1 17 34 -20.47 -70.14 39 4 -0.484745
2014 7 3 2 50 19 -34.76 -71.83 41 5 -0.264513
2014 7 8 16 4 20 -20.78 -70.52 38 4.6 -0.283607
2014 7 8 19 56 6 -19.32 -69.43 100 4 -0.086418
2014 7 9 8 4 39 -22.92 -70.46 39 4.1 -0.553506
2014 7 12 6 55 29 -19.7 -69.13 112 4.2 -0.419499
2014 7 13 3 16 51 -32.93 -71.34 51 5 -0.714886
2014 7 13 7 18 24 -30.74 -70.67 86 5.7 -0.339607
2014 7 13 7 18 25 -30.75 -70.62 83 5.6 -0.354007
2014 7 13 8 46 41 -24.07 -69.19 91 4.8 -0.592571
2014 7 13 20 54 14 -20.24 -70.31 41 5.6 -0.199118
2014 7 15 11 12 22 -19.94 -70.11 45 4.3 -0.313793
2014 7 18 5 24 9 -20.15 -70.99 39 4.7 -0.126778
2014 7 21 0 21 28 -20.15 -70.54 40 4.7 -0.396938
2014 7 21 15 28 32 -20.27 -69.98 51 4 -0.457274
2014 7 22 2 57 18 -23.28 -68.93 96 4.2 -0.261134
2014 7 23 21 39 8 -20.24 -68.74 122 5.5 -0.116381
2014 7 25 1 16 50 -29.64 -71.46 35 4 -0.699692
2014 7 26 21 25 13 -22.97 -69.88 53 4.4 -0.186033
2014 7 29 0 47 18 -20.13 -70.48 32 4.6 -0.255392
2014 7 29 13 1 35 -20.12 -70.37 22 4 -0.497371
2014 7 31 20 40 51 -31.81 -71.23 74 4.7 -0.71599
2014 8 8 4 10 15 -33.78 -72.2 16 4.8 -0.207756
2014 8 9 12 40 10 -23.15 -70.64 42 4.2 -0.141563
2014 8 13 1 2 29 -20.43 -69.46 79 4.4 -0.417506
2014 8 14 0 2 55 -20.16 -70.02 51 5.6 -0.78549
2014 8 15 2 3 48 -20.34 -68.8 122 4.5 -0.697674
2014 8 16 9 42 58 -21.74 -69.14 90 4.7 -0.838878
2014 8 16 10 10 49 -20.03 -71.02 42 4.7 -0.689946
2014 8 17 5 43 37 -20.07 -69.25 105 4.2 -0.534296
2014 8 17 18 30 26 -20.14 -70.37 40 4.2 -0.369476
2014 8 18 7 34 15 -19.87 -69.21 103 4.1 -0.216732
2014 8 19 23 12 54 -20.73 -70.61 22 4.4 -0.764764
2014 8 19 23 51 51 -20.73 -70.71 41 4.2 -0.721256
2014 8 23 3 44 59 -21.8 -70.13 65 4.5 -0.841295
2014 8 23 4 45 33 -20.19 -69.08 100 5.7 -0.477707
2014 8 23 22 32 23 -32.74 -71.5 40 6.4 -0.321678
2014 8 23 23 23 52 -32.76 -71.54 40 4 -0.726866
2014 8 31 18 53 41 -20.52 -70.1 48 4 -0.584879
2014 9 2 17 50 31 -23.45 -69.34 79 4.3 -0.447072
2014 9 4 9 26 52 -20.7 -70.34 38 5.1 -0.739266
2014 9 5 20 49 6 -30.66 -71.34 59 4.7 -0.0841043
2014 9 15 6 35 19 -31.97 -71.24 85 4.6 -0.266704
2014 9 18 3 42 54 -18.76 -70.07 102 4.8 -0.770658
2014 9 18 18 14 17 -20.23 -70.84 39 4.2 -0.239977
2014 9 18 20 4 46 -25.48 -70.64 53 4 -0.651189
2014 9 19 10 22 55 -35.66 -73.06 35 4.8 -0.752806
2014 9 21 9 18 8 -20.09 -69.04 113 4.4 -0.115875
2014 9 24 11 16 14 -23.62 -67.16 257 6.3 -0.208457
2014 9 27 8 48 30 -36.01 -71.55 102 4.1 -0.419287
2014 9 28 8 46 33 -35.62 -73.21 10 5.4 -0.450758
2014 9 28 9 49 4 -21.83 -68.78 129 4.7 -0.0581564
2014 10 2 14 9 48 -23.09 -69.19 82 4.1 -0.693742
2014 10 7 5 9 10 -19.65 -69.47 109 5.5 -0.143947
2014 10 7 12 33 24 -19.99 -70.95 52 5 -0.338266
2014 10 8 8 27 59 -36 -72.14 30 4.3 -0.817854
2014 10 12 10 44 12 -22.89 -68.3 144 5 -0.175695
2014 10 12 16 23 12 -30.82 -71.07 76 4.4 -0.168848
2014 10 14 9 16 43 -33.73 -72.07 19 4.9 -0.596642
2014 10 14 9 50 19 -33.7 -72.02 10 4.2 -0.263816
2014 10 15 4 57 20 -25 -69.95 64 4.4 -0.285919
2014 10 17 9 49 30 -18.28 -70.41 71 4.2 -0.426076
2014 10 17 13 15 18 -20.18 -69.02 106 4.2 -0.260794
2014 10 20 10 18 17 -35.61 -71.56 91 5.2 -0.237563
2014 10 23 21 31 56 -20.25 -69.2 102 5 -0.809249
